user_id,weights,followers,foll_following,foll_follower,foll_isVerified,foll_favouritesCount,foll_statusCount,foll_profileTime,active_years,status_followers_ratio,followers_following_ratio,verified_score,active_year_score,ff_score,favorites_count_score,sf_score,followers_weights,final_weights
19152095.0,0.5,15199103.0,51715.0,76390.0,0.0,3090.0,5269.0,2008.0,12.0,0.06897499672732033,1.4771342937252248,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,85409136.0,37732.0,35711.0,0.0,6858.0,30614.0,2009.0,11.0,0.8572708689199406,0.9464380366797414,0.0,0.2,0.15,0.15,0.1,0.6,1.1
19152095.0,0.5,139142269.0,39641.0,43115.0,0.0,24252.0,16624.0,2010.0,10.0,0.3855734663110286,1.087636537927903,0.0,0.15,0.2,0.2,0.05,0.6000000000000001,1.1
19152095.0,0.5,98518948.0,8954.0,11607.0,0.0,302.0,17396.0,2009.0,11.0,1.4987507538554319,1.2962921599285235,0.0,0.2,0.2,0.1,0.1,0.6,1.1
19152095.0,0.5,35341831.0,8915.0,9223.0,0.0,5110.0,1637.0,2009.0,11.0,0.1774910549712675,1.034548513740886,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,8820652.0,286968.0,579441.0,0.0,12098.0,102303.0,2007.0,13.0,0.17655464490776454,2.019183323576148,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,22264384.0,19541.0,58004.0,0.0,2879.0,4584.0,2009.0,11.0,0.07902903248051857,2.9683230131518346,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,23779309.0,15461.0,16252.0,0.0,2859.0,10337.0,2009.0,11.0,0.6360447944868324,1.0511609857059698,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,82329216.0,139157.0,142672.0,0.0,4919.0,19732.0,2009.0,11.0,0.13830324100033645,1.0252592395639455,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,2562977786.0,11713.0,12375.0,0.0,485.0,177194.0,2014.0,6.0,14.31870707070707,1.0565183983607958,0.0,0.1,0.2,0.1,0.2,0.6000000000000001,1.1
19152095.0,0.5,58970349.0,40056.0,47743.0,0.0,1750.0,106744.0,2009.0,11.0,2.235804201663071,1.191906331136409,0.0,0.2,0.2,0.1,0.1,0.6,1.1
19152095.0,0.5,278661432.0,22158.0,20147.0,0.0,64605.0,24128.0,2011.0,9.0,1.1975976572194371,0.9092427114360502,0.0,0.15,0.15,0.2,0.1,0.6,1.1
19152095.0,0.5,19826802.0,10489.0,10802.0,0.0,822.0,8661.0,2009.0,11.0,0.8017959637104239,1.0298407855848986,0.0,0.2,0.2,0.1,0.1,0.6,1.1
19152095.0,0.5,2779313604.0,2783.0,2285.0,0.0,33329.0,9101.0,2014.0,6.0,3.9829321663019694,0.8210564139417894,0.0,0.1,0.15,0.2,0.15,0.6,1.1
19152095.0,0.5,4364923707.0,54670.0,55030.0,0.0,241737.0,264491.0,2015.0,5.0,4.806305651462838,1.0065849643314433,0.0,0.05,0.2,0.2,0.15,0.6,1.1
19152095.0,0.5,239580802.0,1742.0,1821.0,0.0,1721.0,7938.0,2011.0,9.0,4.359143327841845,1.0453501722158438,0.0,0.15,0.2,0.1,0.15,0.6,1.1
19152095.0,0.5,350675440.0,39013.0,39824.0,0.0,111064.0,10592.0,2011.0,9.0,0.2659702691844114,1.0207879424807116,0.0,0.15,0.2,0.2,0.05,0.6000000000000001,1.1
19152095.0,0.5,14116091.0,15804.0,19153.0,0.0,5357.0,5479.0,2008.0,12.0,0.28606484623818723,1.2119083776259174,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,8.418615089424507e+17,8798.0,9649.0,0.0,4779.0,324266.0,2017.0,3.0,33.60617680588662,1.0967265287565355,0.0,0.05,0.2,0.15,0.2,0.6000000000000001,1.1
19152095.0,0.5,124945570.0,64279.0,67634.0,0.0,34260.0,36943.0,2010.0,10.0,0.5462193571280717,1.0521943402977645,0.0,0.15,0.2,0.2,0.05,0.6000000000000001,1.1
19152095.0,0.5,36753533.0,25485.0,67186.0,0.0,11121.0,28992.0,2009.0,11.0,0.4315184711100527,2.6362958603099864,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,2696280398.0,5000.0,3045.0,0.0,490190.0,81630.0,2014.0,6.0,26.80788177339901,0.609,0.0,0.1,0.1,0.2,0.2,0.6000000000000001,1.1
19152095.0,0.5,10340482.0,34703.0,94634.0,0.0,12934.0,23832.0,2007.0,13.0,0.2518333791237822,2.7269688499553357,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,20151409.0,6056.0,6992.0,0.0,10399.0,3205.0,2009.0,11.0,0.4583810068649886,1.154557463672391,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.1
19152095.0,0.5,2502992592.0,26365.0,25771.0,0.0,185756.0,179397.0,2014.0,6.0,6.9611966939583265,0.9774701308553004,0.0,0.1,0.15,0.2,0.15,0.6,1.1
19152095.0,0.5,4669251013.0,11221.0,10210.0,0.0,120345.0,118681.0,2015.0,5.0,11.62399608227228,0.9099010783352642,0.0,0.05,0.15,0.2,0.2,0.6000000000000001,1.1
19152095.0,0.5,313269222.0,130895.0,163426.0,0.0,19463.0,23155.0,2011.0,9.0,0.14168492161589955,1.248527445662554,0.0,0.15,0.2,0.2,0.05,0.6000000000000001,1.1
19152095.0,0.5,309501165.0,29128.0,35591.0,0.0,4280.0,30062.0,2011.0,9.0,0.8446517377988817,1.2218827245262291,0.0,0.15,0.2,0.15,0.1,0.6,1.1
19152095.0,0.5,121624263.0,224077.0,240203.0,0.0,64274.0,48905.0,2010.0,10.0,0.20359862283152166,1.071966333001602,0.0,0.15,0.2,0.2,0.05,0.6000000000000001,1.1
19152095.0,0.5,1604224146.0,3780.0,2889.0,0.0,2902.0,57945.0,2013.0,7.0,20.057113187954307,0.7642857142857142,0.0,0.1,0.15,0.15,0.2,0.6000000000000001,1.1
19152095.0,0.5,162219630.0,12960.0,11869.0,0.0,39454.0,18871.0,2010.0,10.0,1.589940180301626,0.915817901234568,0.0,0.15,0.15,0.2,0.1,0.6,1.1
19152095.0,0.5,16068293.0,6863.0,10105.0,0.0,320.0,11728.0,2008.0,12.0,1.1606135576447305,1.472388168439458,0.0,0.2,0.2,0.1,0.1,0.6,1.1
19406718.0,0.7000000000000001,34367582.0,57149.0,321019.0,1.0,72127.0,36761.0,2009.0,11.0,0.11451347116525812,5.6172286479203475,0.35,0.2,0.2,0.2,0.05,1.0,1.7000000000000002
19406718.0,0.7000000000000001,292929271.0,222215.0,1910607.0,1.0,30431.0,49439.0,2011.0,9.0,0.02587606975165484,8.598010935355399,0.35,0.15,0.2,0.2,0.05,0.95,1.65
19406718.0,0.7000000000000001,2509971319.0,32029.0,49985.0,1.0,5788.0,33859.0,2014.0,6.0,0.6773832149644894,1.5606169408973118,0.35,0.1,0.2,0.15,0.1,0.8999999999999999,1.6
19406718.0,0.7000000000000001,663923.0,28842.0,126518.0,1.0,1328.0,11266.0,2007.0,13.0,0.08904661787255569,4.386589002149643,0.35,0.2,0.2,0.1,0.05,0.9,1.6
19406718.0,0.7000000000000001,431071870.0,289353.0,412651.0,1.0,7055.0,4705.0,2011.0,9.0,0.011401886824459407,1.4261161971709295,0.35,0.15,0.2,0.15,0.05,0.9,1.6
19406718.0,0.7000000000000001,2373035251.0,77815.0,83837.0,1.0,26299.0,3409.0,2014.0,6.0,0.04066223743693119,1.0773886782753967,0.35,0.1,0.2,0.2,0.05,0.8999999999999999,1.6
19406718.0,0.7000000000000001,3078942992.0,684570.0,974064.0,1.0,86963.0,43600.0,2015.0,5.0,0.04476091920038108,1.4228844384065908,0.35,0.05,0.2,0.2,0.05,0.8500000000000001,1.5500000000000005
19406718.0,0.7000000000000001,19220761.0,8407.0,9304.0,0.0,17765.0,60632.0,2009.0,11.0,6.51676698194325,1.1066968002854765,0.0,0.2,0.2,0.15,0.15,0.7000000000000001,1.4
19406718.0,0.7000000000000001,20976349.0,18532.0,23272.0,0.0,60562.0,30079.0,2009.0,11.0,1.2924974217944312,1.2557737966760198,0.0,0.2,0.2,0.2,0.1,0.7000000000000001,1.4
19406718.0,0.7000000000000001,54716098.0,1868.0,1413.0,0.0,8090.0,55177.0,2009.0,11.0,39.04953998584572,0.7564239828693791,0.0,0.2,0.15,0.15,0.2,0.7,1.4
19406718.0,0.7000000000000001,995549803.0,299.0,1413.0,0.0,27201.0,43050.0,2012.0,8.0,30.467091295116767,4.725752508361205,0.0,0.1,0.2,0.2,0.2,0.7,1.4
19406718.0,0.7000000000000001,391690308.0,22181.0,22948.0,0.0,37198.0,69825.0,2011.0,9.0,3.0427488234268782,1.0345791443127,0.0,0.15,0.2,0.2,0.15,0.7000000000000001,1.4
19406718.0,0.7000000000000001,51607211.0,1059.0,3890.0,0.0,17707.0,13291.0,2009.0,11.0,3.4167095115681234,3.673276676109537,0.0,0.2,0.2,0.15,0.15,0.7000000000000001,1.4
19406718.0,0.7000000000000001,17858291.0,3133.0,4154.0,0.0,8633.0,21229.0,2008.0,12.0,5.110495907558978,1.3258857325247366,0.0,0.2,0.2,0.15,0.15,0.7000000000000001,1.4
19406718.0,0.7000000000000001,15353049.0,9895.0,11165.0,0.0,3433.0,33370.0,2008.0,12.0,2.988804299149127,1.1283476503284486,0.0,0.2,0.2,0.15,0.15,0.7000000000000001,1.4
19406718.0,0.7000000000000001,58560915.0,74260.0,119950.0,0.0,87265.0,63353.0,2009.0,11.0,0.5281617340558566,1.615270670616752,0.0,0.2,0.2,0.2,0.05,0.6500000000000001,1.35
19406718.0,0.7000000000000001,2425815650.0,1249.0,6569.0,0.0,3848.0,65936.0,2014.0,6.0,10.037448622316944,5.259407526020817,0.0,0.1,0.2,0.15,0.2,0.6500000000000001,1.35
19406718.0,0.7000000000000001,29084288.0,5187.0,5174.0,0.0,829.0,119228.0,2009.0,11.0,23.043679938152298,0.9974937343358397,0.0,0.2,0.15,0.1,0.2,0.6499999999999999,1.35
19406718.0,0.7000000000000001,36715753.0,123870.0,267197.0,0.0,144632.0,147600.0,2009.0,11.0,0.5524014116924966,2.157075966739324,0.0,0.2,0.2,0.2,0.05,0.6500000000000001,1.35
19406718.0,0.7000000000000001,37270962.0,9606.0,22429.0,0.0,17563.0,48174.0,2009.0,11.0,2.147844308707477,2.3348948573808035,0.0,0.2,0.2,0.15,0.1,0.65,1.35
19406718.0,0.7000000000000001,25254958.0,1726.0,1695.0,0.0,252.0,24542.0,2009.0,11.0,14.47905604719764,0.9820393974507532,0.0,0.2,0.15,0.1,0.2,0.6499999999999999,1.35
19406718.0,0.7000000000000001,58905581.0,1950.0,1131.0,0.0,4270.0,35936.0,2009.0,11.0,31.7736516357206,0.58,0.0,0.2,0.1,0.15,0.2,0.6500000000000001,1.35
19406718.0,0.7000000000000001,65173980.0,4005.0,3353.0,0.0,15096.0,18905.0,2009.0,11.0,5.638234416940054,0.8372034956304619,0.0,0.2,0.15,0.15,0.15,0.65,1.35
19406718.0,0.7000000000000001,2542984087.0,1151.0,2278.0,0.0,3310.0,11051.0,2014.0,6.0,4.8511852502194905,1.9791485664639443,0.0,0.1,0.2,0.15,0.15,0.6000000000000001,1.3000000000000005
19406718.0,0.7000000000000001,603537927.0,38877.0,39391.0,0.0,16580.0,120514.0,2012.0,8.0,3.0594298189941864,1.0132211847621988,0.0,0.1,0.2,0.15,0.15,0.6000000000000001,1.3000000000000005
19406718.0,0.7000000000000001,182870775.0,2715.0,746.0,0.0,12368.0,44103.0,2010.0,10.0,59.11930294906166,0.27476979742173113,0.0,0.15,0.1,0.15,0.2,0.6000000000000001,1.3000000000000005
19406718.0,0.7000000000000001,8.613435946151158e+17,202.0,247.0,0.0,12659.0,2514.0,2017.0,3.0,10.178137651821864,1.2227722772277227,0.0,0.05,0.2,0.15,0.2,0.6000000000000001,1.3000000000000005
19406718.0,0.7000000000000001,2552908124.0,4926.0,2059.0,0.0,22997.0,61231.0,2014.0,6.0,29.738222438076736,0.4179861956963053,0.0,0.1,0.1,0.2,0.2,0.6000000000000001,1.3000000000000005
19406718.0,0.7000000000000001,12834372.0,144755.0,138049.0,0.0,79974.0,21557.0,2008.0,12.0,0.15615469869394194,0.95367344824013,0.0,0.2,0.15,0.2,0.05,0.6000000000000001,1.3000000000000005
19406718.0,0.7000000000000001,39651447.0,415972.0,512373.0,0.0,2907.0,43564.0,2009.0,11.0,0.08502399619027544,1.2317487715519313,0.0,0.2,0.2,0.15,0.05,0.6000000000000001,1.3000000000000005
19406718.0,0.7000000000000001,328695608.0,206192.0,224222.0,0.0,9417.0,221052.0,2011.0,9.0,0.9858622258297579,1.0874427717855204,0.0,0.15,0.2,0.15,0.1,0.6,1.3
19406718.0,0.7000000000000001,126592212.0,122018.0,169953.0,0.0,10910.0,123756.0,2010.0,10.0,0.7281777903302677,1.3928518743136258,0.0,0.15,0.2,0.15,0.1,0.6,1.3
19406718.0,0.7000000000000001,197969465.0,6513.0,6735.0,0.0,6026.0,6921.0,2010.0,10.0,1.0276169265033408,1.0340856748042375,0.0,0.15,0.2,0.15,0.1,0.6,1.3
19406718.0,0.7000000000000001,177666268.0,4302.0,3764.0,0.0,10333.0,10626.0,2010.0,10.0,2.8230605738575982,0.8749418874941888,0.0,0.15,0.15,0.15,0.15,0.6,1.3
19406718.0,0.7000000000000001,782733648.0,10360.0,14478.0,0.0,30042.0,24808.0,2012.0,8.0,1.7134963392733804,1.3974903474903475,0.0,0.1,0.2,0.2,0.1,0.6,1.3
19406718.0,0.7000000000000001,9.44486072175784e+17,7827.0,11256.0,0.0,26517.0,66884.0,2017.0,3.0,5.942075337597728,1.4380988884630126,0.0,0.05,0.2,0.2,0.15,0.6,1.3
19406718.0,0.7000000000000001,323956364.0,2540.0,3401.0,0.0,4249.0,7075.0,2011.0,9.0,2.0802705086739195,1.338976377952756,0.0,0.15,0.2,0.15,0.1,0.6,1.3
19406718.0,0.7000000000000001,2880128329.0,7074.0,134.0,0.0,50015.0,47583.0,2014.0,6.0,355.0970149253732,0.01894260672886627,0.0,0.1,0.05,0.2,0.2,0.55,1.25
19406718.0,0.7000000000000001,258622627.0,9200.0,22610.0,0.0,3998.0,3495.0,2011.0,9.0,0.15457762052189294,2.4576086956521737,0.0,0.15,0.2,0.15,0.05,0.55,1.25
19406718.0,0.7000000000000001,245615867.0,17845.0,61896.0,0.0,7197.0,29093.0,2011.0,9.0,0.4700303735297919,3.4685346035304008,0.0,0.15,0.2,0.15,0.05,0.55,1.25
19406718.0,0.7000000000000001,73000607.0,1861.0,30.0,0.0,618.0,814.0,2009.0,11.0,27.13333333333333,0.016120365394948953,0.0,0.2,0.05,0.1,0.2,0.55,1.25
19406718.0,0.7000000000000001,17149831.0,8487.0,7427.0,0.0,1892.0,10432.0,2008.0,12.0,1.4046048202504375,0.8751030988570755,0.0,0.2,0.15,0.1,0.1,0.5499999999999999,1.25
19406718.0,0.7000000000000001,369638913.0,4274.0,984.0,0.0,3109.0,4243.0,2011.0,9.0,4.311991869918699,0.2302292934019653,0.0,0.15,0.1,0.15,0.15,0.55,1.25
19406718.0,0.7000000000000001,7.290411526078546e+17,2520.0,1016.0,0.0,38380.0,23863.0,2016.0,4.0,23.48720472440945,0.4031746031746032,0.0,0.05,0.1,0.2,0.2,0.55,1.25
19406718.0,0.7000000000000001,40844008.0,16199.0,16027.0,0.0,11528.0,10623.0,2009.0,11.0,0.662818992949398,0.9893820606210258,0.0,0.2,0.15,0.15,0.05,0.55,1.25
19406718.0,0.7000000000000001,1317117134.0,1098.0,894.0,0.0,5470.0,4371.0,2013.0,7.0,4.8892617449664435,0.8142076502732241,0.0,0.1,0.15,0.15,0.15,0.55,1.25
19406718.0,0.7000000000000001,322375953.0,5483.0,5013.0,0.0,4278.0,4698.0,2011.0,9.0,0.9371633752244164,0.9142805033740652,0.0,0.15,0.15,0.15,0.1,0.5499999999999999,1.25
19406718.0,0.7000000000000001,411888091.0,22946.0,19219.0,0.0,2040.0,133028.0,2011.0,9.0,6.9216920755502365,0.837575176501351,0.0,0.15,0.15,0.1,0.15,0.55,1.25
19406718.0,0.7000000000000001,2775688569.0,3052.0,3587.0,0.0,4009.0,5742.0,2014.0,6.0,1.600780596598829,1.1752948885976409,0.0,0.1,0.2,0.15,0.1,0.55,1.25
19406718.0,0.7000000000000001,788074740.0,430.0,50.0,0.0,2838.0,1633.0,2012.0,8.0,32.66,0.11627906976744184,0.0,0.1,0.05,0.15,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,1397830819.0,1826.0,1489.0,0.0,2827.0,2206.0,2013.0,7.0,1.4815312290127602,0.8154435925520263,0.0,0.1,0.15,0.15,0.1,0.5,1.2000000000000002
19406718.0,0.7000000000000001,3136133931.0,72829.0,125040.0,0.0,3652.0,90840.0,2015.0,5.0,0.7264875239923224,1.7168984882395748,0.0,0.05,0.2,0.15,0.1,0.5,1.2000000000000002
19406718.0,0.7000000000000001,15922831.0,274.0,37.0,0.0,0.0,52713.0,2008.0,12.0,1424.6756756756754,0.13503649635036494,0.0,0.2,0.05,0.05,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,1317479514.0,2785.0,154.0,0.0,2907.0,2554.0,2013.0,7.0,16.584415584415584,0.05529622980251347,0.0,0.1,0.05,0.15,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,1672049936.0,1574.0,100.0,0.0,3410.0,2452.0,2013.0,7.0,24.52,0.06353240152477764,0.0,0.1,0.05,0.15,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,2887790891.0,113258.0,100612.0,0.0,64560.0,7416.0,2014.0,6.0,0.0737089015226812,0.8883434282787971,0.0,0.1,0.15,0.2,0.05,0.5,1.2000000000000002
19406718.0,0.7000000000000001,3179870014.0,600.0,64.0,0.0,20364.0,1367.0,2015.0,5.0,21.359375,0.10666666666666667,0.0,0.05,0.05,0.2,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,314354231.0,2247.0,140.0,0.0,8159.0,493.0,2011.0,9.0,3.521428571428572,0.06230529595015576,0.0,0.15,0.05,0.15,0.15,0.5,1.2000000000000002
19406718.0,0.7000000000000001,27950770.0,3750.0,1604.0,0.0,4384.0,516.0,2009.0,11.0,0.3216957605985037,0.42773333333333335,0.0,0.2,0.1,0.15,0.05,0.5000000000000001,1.2000000000000002
19406718.0,0.7000000000000001,2826185216.0,1389.0,44.0,0.0,2749.0,1583.0,2014.0,6.0,35.97727272727273,0.03167746580273578,0.0,0.1,0.05,0.15,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,2712951132.0,3981.0,6089.0,0.0,11808.0,1005.0,2014.0,6.0,0.1650517326326162,1.5295151971866363,0.0,0.1,0.2,0.15,0.05,0.5000000000000001,1.2000000000000002
19406718.0,0.7000000000000001,972814446.0,2705.0,952.0,0.0,5343.0,4833.0,2012.0,8.0,5.076680672268908,0.35194085027726435,0.0,0.1,0.1,0.15,0.15,0.5,1.2000000000000002
19406718.0,0.7000000000000001,2882082256.0,918.0,53.0,0.0,3811.0,656.0,2014.0,6.0,12.377358490566039,0.05773420479302833,0.0,0.1,0.05,0.15,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,241357171.0,1816.0,27.0,0.0,960.0,1230.0,2011.0,9.0,45.55555555555557,0.014867841409691631,0.0,0.15,0.05,0.1,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,8.229258694968934e+17,873.0,37.0,0.0,27101.0,10086.0,2017.0,3.0,272.59459459459464,0.04238258877434136,0.0,0.05,0.05,0.2,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,8.798346173391585e+17,944.0,863.0,0.0,3764.0,5849.0,2017.0,3.0,6.777520278099653,0.9141949152542372,0.0,0.05,0.15,0.15,0.15,0.5,1.2000000000000002
19406718.0,0.7000000000000001,149623100.0,3729.0,54.0,0.0,1629.0,1845.0,2010.0,10.0,34.166666666666664,0.014481094127111824,0.0,0.15,0.05,0.1,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,1465906381.0,261.0,390.0,0.0,731.0,697.0,2013.0,7.0,1.7871794871794873,1.4942528735632183,0.0,0.1,0.2,0.1,0.1,0.5,1.2000000000000002
19406718.0,0.7000000000000001,3366864088.0,2734.0,1175.0,0.0,69947.0,10256.0,2015.0,5.0,8.728510638297873,0.4297732260424287,0.0,0.05,0.1,0.2,0.15,0.5,1.2000000000000002
19406718.0,0.7000000000000001,1287567181.0,571.0,206.0,0.0,1856.0,2145.0,2013.0,7.0,10.4126213592233,0.3607705779334501,0.0,0.1,0.1,0.1,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,281243614.0,721.0,23.0,0.0,299.0,254.0,2011.0,9.0,11.043478260869565,0.0319001386962552,0.0,0.15,0.05,0.1,0.2,0.5,1.2000000000000002
19406718.0,0.7000000000000001,309673989.0,1909.0,190.0,0.0,17804.0,718.0,2011.0,9.0,3.7789473684210533,0.0995285489785228,0.0,0.15,0.05,0.15,0.15,0.5,1.2000000000000002
19406718.0,0.7000000000000001,406210440.0,4592.0,576.0,0.0,6926.0,5434.0,2011.0,9.0,9.434027777777779,0.1254355400696864,0.0,0.15,0.05,0.15,0.15,0.5,1.2000000000000002
19406718.0,0.7000000000000001,718037875.0,3308.0,2597.0,0.0,5173.0,4375.0,2012.0,8.0,1.6846361185983827,0.7850665054413543,0.0,0.1,0.15,0.15,0.1,0.5,1.2000000000000002
19406718.0,0.7000000000000001,346722747.0,357.0,414.0,0.0,282.0,42.0,2011.0,9.0,0.10144927536231883,1.1596638655462186,0.0,0.15,0.2,0.1,0.05,0.5,1.2
19406718.0,0.7000000000000001,205534895.0,518.0,32.0,0.0,548.0,223.0,2010.0,10.0,6.96875,0.06177606177606178,0.0,0.15,0.05,0.1,0.15,0.4500000000000001,1.15
19406718.0,0.7000000000000001,2407088446.0,483.0,38.0,0.0,1201.0,731.0,2014.0,6.0,19.236842105263158,0.07867494824016563,0.0,0.1,0.05,0.1,0.2,0.45,1.15
19406718.0,0.7000000000000001,7.666566798197432e+17,5550.0,10506.0,0.0,5423.0,1815.0,2016.0,4.0,0.17275842375785266,1.8929729729729727,0.0,0.05,0.2,0.15,0.05,0.45,1.15
19406718.0,0.7000000000000001,8.077992518497444e+17,1669.0,445.0,0.0,3825.0,2499.0,2016.0,4.0,5.615730337078651,0.2666267225883763,0.0,0.05,0.1,0.15,0.15,0.4500000000000001,1.15
19406718.0,0.7000000000000001,967159651.0,2493.0,553.0,0.0,473.0,2867.0,2012.0,8.0,5.184448462929477,0.2218210990774168,0.0,0.1,0.1,0.1,0.15,0.4500000000000001,1.15
19406718.0,0.7000000000000001,7.735542803725312e+17,4573.0,9.0,0.0,5695.0,17953.0,2016.0,4.0,1994.7777777777767,0.001968073474743057,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,1.026235095101911e+18,1942.0,2317.0,0.0,2701.0,518.0,2018.0,2.0,0.22356495468277945,1.1930998970133884,0.0,0.05,0.2,0.15,0.05,0.45,1.15
19406718.0,0.7000000000000001,66286682.0,2729.0,385.0,0.0,2636.0,169.0,2009.0,11.0,0.4389610389610389,0.14107731769879076,0.0,0.2,0.05,0.15,0.05,0.45,1.15
19406718.0,0.7000000000000001,9.725972555376804e+17,4730.0,57.0,0.0,3556.0,2978.0,2018.0,2.0,52.24561403508772,0.012050739957716702,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,9.85513349306835e+17,4599.0,41.0,0.0,3094.0,3484.0,2018.0,2.0,84.97560975609754,0.008914981517721243,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,8.324499405173187e+17,1123.0,64.0,0.0,11908.0,4196.0,2017.0,3.0,65.5625,0.05699020480854852,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,3307118708.0,689.0,173.0,0.0,1072.0,1718.0,2015.0,5.0,9.93063583815029,0.25108853410740195,0.0,0.05,0.1,0.1,0.2,0.45,1.15
19406718.0,0.7000000000000001,1.008960513361961e+18,3992.0,108.0,0.0,4156.0,5558.0,2018.0,2.0,51.46296296296296,0.027054108216432855,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,7.958579807343084e+17,4263.0,188.0,0.0,17721.0,9357.0,2016.0,4.0,49.77127659574467,0.044100398780201736,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,1951844941.0,1184.0,20.0,0.0,219.0,451.0,2013.0,7.0,22.55,0.01689189189189189,0.0,0.1,0.05,0.1,0.2,0.45,1.15
19406718.0,0.7000000000000001,7.92124968301695e+17,1132.0,110.0,0.0,5644.0,3593.0,2016.0,4.0,32.663636363636364,0.09717314487632507,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,7.892156113017979e+17,8659.0,6951.0,0.0,11563.0,5745.0,2016.0,4.0,0.8264997842037117,0.8027485852869847,0.0,0.05,0.15,0.15,0.1,0.45,1.15
19406718.0,0.7000000000000001,9.667262219616788e+17,4503.0,62.0,0.0,3775.0,4345.0,2018.0,2.0,70.08064516129032,0.013768598711969796,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,7.435011416406426e+17,3155.0,1099.0,0.0,5017.0,5045.0,2016.0,4.0,4.590536851683348,0.34833597464342314,0.0,0.05,0.1,0.15,0.15,0.4500000000000001,1.15
19406718.0,0.7000000000000001,3255296814.0,887.0,462.0,0.0,714.0,5384.0,2015.0,5.0,11.653679653679653,0.5208568207440811,0.0,0.05,0.1,0.1,0.2,0.45,1.15
19406718.0,0.7000000000000001,1555806523.0,3846.0,78.0,0.0,1212.0,2084.0,2013.0,7.0,26.71794871794872,0.0202808112324493,0.0,0.1,0.05,0.1,0.2,0.45,1.15
19406718.0,0.7000000000000001,8.946774813740646e+17,5130.0,7005.0,0.0,13860.0,171.0,2017.0,3.0,0.024411134903640257,1.3654970760233918,0.0,0.05,0.2,0.15,0.05,0.45,1.15
19406718.0,0.7000000000000001,3007055509.0,4194.0,1692.0,0.0,2372.0,18563.0,2015.0,5.0,10.971040189125297,0.4034334763948498,0.0,0.05,0.1,0.1,0.2,0.45,1.15
19406718.0,0.7000000000000001,7.929362555374838e+17,1284.0,297.0,0.0,12226.0,1666.0,2016.0,4.0,5.609427609427608,0.2313084112149533,0.0,0.05,0.1,0.15,0.15,0.4500000000000001,1.15
19406718.0,0.7000000000000001,7.79998809589973e+17,4092.0,177.0,0.0,4981.0,3931.0,2016.0,4.0,22.2090395480226,0.04325513196480939,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,19276409.0,4291.0,1832.0,0.0,2400.0,1119.0,2009.0,11.0,0.6108078602620087,0.4269401072011185,0.0,0.2,0.1,0.1,0.05,0.45,1.15
19406718.0,0.7000000000000001,9.275580346201252e+17,4107.0,65.0,0.0,2692.0,3110.0,2017.0,3.0,47.84615384615386,0.01582663744825907,0.0,0.05,0.05,0.15,0.2,0.45,1.15
19406718.0,0.7000000000000001,2269394747.0,1248.0,269.0,0.0,288.0,1633.0,2014.0,6.0,6.070631970260223,0.2155448717948718,0.0,0.1,0.1,0.1,0.15,0.4500000000000001,1.15
19406718.0,0.7000000000000001,3295811575.0,4853.0,4377.0,0.0,35855.0,55.0,2015.0,5.0,0.01256568425862463,0.9019163404079952,0.0,0.05,0.15,0.2,0.05,0.45,1.15
