user_id,followers_count,following_count,status_count,created_at,favorites_count,verified,active_years,status_follower_ratio,followers_following_ratio
993312047491375104,176,355,1543,Mon May 07 02:10:21 +0000 2018,5913,False,2,8.767045454545455,0.49577464788732395
2783180225,4802,0,260501,Thu Sep 25 00:17:24 +0000 2014,1466,False,6,54.24843815077051,0.0
100856169,182,235,42187,Thu Dec 31 22:33:15 +0000 2009,0,False,11,231.7967032967033,0.774468085106383
1024089138151215104,97,41,5123,Tue Jul 31 00:27:31 +0000 2018,19855,False,2,52.81443298969072,2.3658536585365852
54317462,2700,5001,127235,Mon Jul 06 20:11:28 +0000 2009,78996,False,11,47.12407407407407,0.5398920215956808
424937613,1043,1099,1429,Wed Nov 30 10:43:11 +0000 2011,137,False,9,1.3700862895493768,0.9490445859872612
54362591,59894,604,6542,Mon Jul 06 22:52:27 +0000 2009,1812,False,11,0.10922629979630681,99.16225165562913
807095,47289597,906,407422,Fri Mar 02 20:41:42 +0000 2007,18412,True,13,0.008615467795168565,52196.02317880795
1967626670,102,0,233211,Thu Oct 17 21:29:40 +0000 2013,0,False,7,2286.3823529411766,0.0
240649372,50,177,231,Thu Jan 20 12:15:52 +0000 2011,1,False,9,4.62,0.2824858757062147
237064482,1680,1824,40838,Wed Jan 12 00:36:40 +0000 2011,734,False,9,24.308333333333334,0.9210526315789473
873305105260400640,11698,10339,9523,Fri Jun 09 22:25:37 +0000 2017,25019,False,3,0.8140707813301419,1.131444046813038
1018513117633024005,1,4,9,Sun Jul 15 15:10:25 +0000 2018,13,False,2,9.0,0.25
2962665473,801,4763,72055,Mon Jan 05 20:27:43 +0000 2015,1147,False,5,89.95630461922596,0.16817132059626286
4207731253,16683,670,9805,Thu Nov 12 02:21:43 +0000 2015,16242,False,5,0.5877240304501589,24.9
54733279,1428,1661,11894,Wed Jul 08 00:16:32 +0000 2009,8383,False,11,8.329131652661065,0.8597230583985551
1365718207,1413,2106,39624,Sat Apr 20 00:13:37 +0000 2013,18278,False,7,28.042462845010615,0.6709401709401709
4333676475,963,843,880,Mon Nov 30 23:17:20 +0000 2015,1087,False,5,0.9138110072689511,1.1423487544483986
967888967658950656,20661,18562,107382,Sun Feb 25 22:28:07 +0000 2018,435892,False,2,5.197328299695077,1.1130804870164852
579955173,5952,4770,19990,Mon May 14 13:23:29 +0000 2012,0,False,8,3.358534946236559,1.2477987421383647
18195250,762,532,1754,Wed Dec 17 18:18:26 +0000 2008,437,False,12,2.3018372703412076,1.4323308270676691
2481540306,443,265,83865,Wed May 07 06:46:56 +0000 2014,3064,False,6,189.31151241534988,1.6716981132075472
47797152,1879,2778,5680,Wed Jun 17 00:54:58 +0000 2009,15751,False,11,3.0228845130388504,0.6763858891288697
81750005,50,5,163,Mon Oct 12 03:14:37 +0000 2009,0,False,11,3.26,10.0
1289485338,90,248,6404,Fri Mar 22 19:40:28 +0000 2013,7318,False,7,71.15555555555555,0.3629032258064516
1029355605650288640,2107,2243,13065,Tue Aug 14 13:14:35 +0000 2018,19713,False,2,6.200759373516848,0.9393669193045029
988966586013900801,10,82,728,Wed Apr 25 02:23:03 +0000 2018,856,False,2,72.8,0.12195121951219512
3053928455,139,444,31366,Sun Feb 22 21:15:06 +0000 2015,13111,False,5,225.6546762589928,0.3130630630630631
182301577,11583,12427,273088,Tue Aug 24 08:44:10 +0000 2010,28595,False,10,23.576620909954244,0.9320833668624768
15438211,2626,9,58371,Tue Jul 15 08:04:41 +0000 2008,144,False,12,22.22810357958873,291.77777777777777
3697981583,13,80,16424,Fri Sep 18 15:58:26 +0000 2015,2,False,5,1263.3846153846155,0.1625
18510860,845371,231,223553,Wed Dec 31 17:21:13 +0000 2008,1613,True,12,0.26444365846474505,3659.6147186147186
36900257,463,876,80014,Fri May 01 06:47:15 +0000 2009,88238,False,11,172.81641468682506,0.5285388127853882
620484097,4019,3732,41575,Thu Jun 28 00:37:00 +0000 2012,0,False,8,10.344613087832794,1.0769024651661308
13492102,38560,2438,64580,Thu Feb 14 22:18:56 +0000 2008,11919,True,12,1.674792531120332,15.816242821985234
